row_id,county_code,year,state,population,renter_occupied_households,pct_renter_occupied,median_gross_rent,median_household_income,median_property_value,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,evictions
2095,01b6bd3,b,c8ee9c4,19266.0,1812.0,21.531999999999996,585.0,37351.0,107792.0,28.234,0.966419414657744,0.005623639442070467,0.014270740949770216,0.0003023462065629283,0.0005946142062404256,0.0,0.012688462468757556,0.00010078206885430943,18.075,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.379,0.077,0.235,0.063,0.337,0.237,0.11900000000000001,0.111,nan,0.358,13.081309720818052,nan,36.13,312,6419.0,4800.0,0.505,0.23399999999999999,0.155,0.2562814070351759,0.4422110552763819,0.2100502512562814,0.0914572864321608,8.3116336569,13.466950735,37
2096,79bfda9,a,bd5a09a,48933.0,6815.0,34.08,683.0,49514.0,108873.0,27.011999999999997,0.9291745820196334,0.014680286046766059,0.024795361188745115,0.000885193399838875,0.008583392180460102,0.0003978397302646629,0.019583660722278032,0.0018996847120137652,7.87,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.484,0.059000000000000004,0.11699999999999999,0.039,0.264,0.214,0.087,0.08,0.128,0.225,11.73872615659368,nan,7.51,265,2719.0,1900.0,0.512,0.203,0.14400000000000002,0.10040160642570282,0.34638554216867473,0.3172690763052209,0.23594377510040165,9.8248787306,8.344980679099999,35
2097,4a30d9b,a,533155c,2723.0,270.0,25.745,473.0,38707.0,76955.0,30.456999999999997,0.9246994828424804,0.008814508204043952,0.03935757323089445,0.01538568436516681,0.0,0.0,0.01174275135741441,0.0,7.8389999999999995,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.46399999999999997,0.036000000000000004,0.192,0.102,0.308,0.20199999999999999,0.107,0.07,0.153,0.257,9.167775416895084,nan,nan,256,nan,nan,0.498,0.209,0.226,0.09790209790209793,0.3366633366633367,0.32267732267732274,0.2427572427572428,12.338754907,8.9736399327,0
2098,eab6211,a,720fc77,306236.0,47018.0,38.969,891.0,45390.0,120303.0,31.211,0.6552174650190986,0.2150116187455744,0.052488805114242684,0.0041089469327509,0.02841356750341582,0.0014959758250306676,0.042465767086537216,0.0007978537733496895,10.77,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.44299999999999995,0.055,0.237,0.08800000000000001,0.297,0.218,0.12300000000000001,0.1,0.153,0.24600000000000002,13.04044836528042,6.7,14.64,290,1829.0,1460.0,0.506,0.212,0.156,0.1037924151696607,0.28642714570858285,0.3632734530938124,0.24650698602794416,12.528093961,11.045860622000001,766
2099,62f0f55,a,ea48b30,77541.0,10603.0,35.661,795.0,52820.0,207322.0,32.738,0.7972597299444004,0.0067613185067513905,0.12804805401111996,0.009849086576648135,0.0204130262112788,0.003584193804606831,0.0340845909451946,0.0,10.657,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.462,0.055999999999999994,0.19699999999999998,0.07200000000000001,0.312,0.134,0.10099999999999999,0.06,0.11800000000000001,0.17600000000000002,9.170582488789798,nan,10.9,197,2739.0,1810.0,0.514,0.237,0.16399999999999998,0.08726178535606821,0.2698094282848546,0.34904714142427284,0.29388164493480445,10.465219655,9.0173615962,145
2100,fe73113,a,92a2585,297535.0,50111.0,40.292,729.0,51829.0,152080.0,29.997,0.8295397723863431,0.038152289137348236,0.06430385823149389,0.00449026941616497,0.0402924175450527,0.0007000420025201513,0.022021321279276758,0.0005000300018001081,9.266,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.5429999999999999,0.027000000000000003,0.149,0.059000000000000004,0.264,0.185,0.07,0.07,0.19699999999999998,0.18899999999999997,9.667343048601634,0.8999999999999999,5.87,199,1100.0,1409.0,0.503,0.22899999999999998,0.11800000000000001,0.06487025948103793,0.2265469061876248,0.3423153692614771,0.3662674650698603,13.369485457,6.669935275,1244
2101,c261e0f,b,bf46354,192429.0,22165.0,28.09,674.0,42143.0,128184.0,30.899,0.7773241770307228,0.16283712295131056,0.03338789850877368,0.00231569281137085,0.008434312179346416,0.0002994430359531271,0.014592857285449063,0.0008084961970734434,12.950999999999999,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.447,0.059000000000000004,0.23399999999999999,0.08199999999999999,0.306,0.20600000000000002,0.115,0.08900000000000001,0.095,0.301,13.039816866532641,7.97,22.25,258,2659.0,1650.0,0.515,0.233,0.16,0.17217217217217215,0.3153153153153153,0.3173173173173173,0.1951951951951952,11.589209506,10.555577307,1998
2102,dc212d9,b,d725a95,207864.0,28052.0,33.329,731.0,42429.0,124740.0,32.345,0.7456352163760124,0.15093158443881352,0.0620658816515129,0.003646842549808715,0.013832165747503351,0.0,0.01912853381030457,0.004759775426044615,13.708,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.473,0.068,0.23800000000000002,0.07200000000000001,0.273,0.26,0.12300000000000001,0.1,0.124,0.28800000000000003,12.534792403223493,4.15,15.66,290,2069.0,1519.0,0.511,0.235,0.14300000000000002,0.17131474103585656,0.301792828685259,0.3386454183266933,0.18824701195219126,11.467862624,10.306801014,2006
2103,d52d83d,a,a972798,12452.0,1374.0,25.644000000000002,592.0,38189.0,67606.0,30.901,0.9607684307372296,0.005820232809312372,0.014290571622864916,0.0006000240009600384,0.0024900996039841595,0.0,0.015730629225169008,0.0003000120004800192,10.56,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.43,0.06,0.18600000000000003,0.081,0.36200000000000004,0.293,0.12300000000000001,0.08900000000000001,0.14400000000000002,0.309,13.556061453252704,nan,17.79,278,4159.0,2500.0,0.502,0.223,0.195,0.14486921529175048,0.4939637826961771,0.25955734406438635,0.10160965794768613,12.081407605999999,13.865239600999999,49
2104,2784af3,b,a8981de,16265.0,1349.0,17.884,585.0,35993.0,65660.0,27.314,0.6371957292538146,0.34895024102625394,0.0077486952711047375,0.0016931596350743,0.0006872236165889808,0.0,0.0037249511971634603,0.0,16.444000000000003,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.38299999999999995,0.091,0.276,0.10800000000000001,0.35100000000000003,0.19,0.14,0.121,0.102,0.374,12.385647239292664,nan,48.13,363,5530.0,4179.0,0.526,0.24,0.17300000000000001,0.2012012012012012,0.3433433433433433,0.3163163163163163,0.13913913913913914,11.279693487000001,12.996168582000001,8
2105,21f14df,b,2af7250,38045.0,3139.0,16.923,778.0,63236.0,134518.0,23.276,0.9164238874705912,0.033949041397607245,0.030144666366321262,0.0013014967212294135,0.005396205636481953,0.0,0.01268458727536667,0.0001001151324022626,6.28,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.529,0.054000000000000006,0.138,0.032,0.27899999999999997,0.16899999999999998,0.087,0.071,0.233,0.305,12.443864741119027,nan,18.84,251,4009.0,3159.0,0.488,0.22,0.154,0.10420841683366733,0.3296593186372745,0.3577154308617234,0.20841683366733466,10.438689218,8.8266384778,29
2106,cb9dfbb,b,f1f4f42,56208.0,4366.0,17.202,731.0,56773.0,147624.0,25.513,0.9562054720708856,0.01498732762577581,0.010287573090662356,0.001406932886307849,0.003372647628170589,0.0,0.012143527110898243,0.001596519587299687,7.199,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.45899999999999996,0.055999999999999994,0.183,0.042,0.292,0.19899999999999998,0.12,0.081,0.09,0.315,13.069925558453471,1.62,14.95,263,2260.0,1010.0,0.507,0.233,0.155,0.08660624370594157,0.3796576032225579,0.2799597180261833,0.2537764350453172,11.071737099000002,9.925777049099999,178
2107,5b63b19,b,930f257,267.0,69.0,69.432,742.0,63250.0,72917.0,14.607000000000001,0.7530112072747577,0.0,0.2469887927252423,0.0,0.0,0.0,0.0,0.0,10.328,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.848,0.04,0.183,0.115,0.28300000000000003,nan,0.102,nan,nan,0.29,9.565638681089133,nan,nan,280,nan,nan,0.522,0.24100000000000002,0.162,0.1996007984031936,0.3942115768463074,0.186626746506986,0.21956087824351295,3.7105751391,7.421150278300001,0
2108,fde2ddd,b,2af7250,7371.0,1059.0,32.805,358.0,27265.0,50567.0,22.608,0.6059158111498745,0.34658176474704355,0.01613403040874876,0.005178084108879715,0.0030888571228645397,0.0,0.02310145246258884,0.0,27.487,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.361,0.105,0.185,0.032,0.32799999999999996,nan,0.115,0.121,nan,0.302,12.962635503833358,nan,27.16,369,4139.0,4009.0,0.49200000000000005,0.226,0.179,0.22244488977955915,0.3577154308617235,0.3396793587174349,0.08016032064128258,15.676394429,16.236265659,4
2109,ba24d01,b,3c7c507,20509.0,1808.0,22.872,555.0,45420.0,127936.0,29.021,0.9678548917991456,0.004862285274078817,0.016627815073084348,0.002381119125989215,0.0012105689674146848,0.0,0.007063319760287334,0.0,7.311,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.519,0.053,0.132,0.055,0.292,0.165,0.09300000000000001,0.06,0.299,0.266,11.307666977173364,nan,13.95,202,1880.0,1870.0,0.485,0.242,0.17300000000000001,0.1246261216350947,0.4646061814556331,0.27716849451645065,0.13359920239282153,10.974336563,8.3035909389,10
2110,258c4b5,b,9cfd721,2038.0,240.0,20.026,393.0,32500.0,67060.0,24.986,0.5014136942194496,0.0,0.4513457765256327,0.0,0.0,0.0,0.04724052925491775,0.0,16.802,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.455,0.048,0.32,0.11900000000000001,0.23199999999999998,0.198,0.094,nan,nan,0.29600000000000004,9.120044642463922,nan,nan,233,959.0,1940.0,0.5,0.212,0.24,0.1671671671671672,0.4304304304304305,0.3053053053053053,0.09709709709709713,5.9203444564,18.837459634000002,1
2111,98e936b,b,f93b51e,102347.0,10034.0,26.425,696.0,48479.0,149387.0,26.775,0.9539933934113748,0.010378930770535809,0.015947626318573296,0.0017065357324630998,0.005019809786134147,0.0,0.012654311747153276,0.00029939223376545604,8.937999999999999,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.508,0.064,0.18600000000000003,0.068,0.34700000000000003,0.26899999999999996,0.1,0.07,0.142,0.27899999999999997,11.133163048831612,2.72,24.3,296,2429.0,1519.0,0.506,0.24,0.147,0.133,0.344,0.336,0.187,11.886416506,9.520911651799999,447
2112,6f1b711,a,9759812,6725.0,430.0,20.000999999999998,580.0,45294.0,99872.0,24.143,0.9315755499280004,0.049982620785540485,0.013148617111078007,0.0,0.0,0.0010824767863349721,0.004210735389046129,0.0,5.706,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.424,0.057,0.17,0.069,0.31,nan,0.11599999999999999,0.1,nan,0.258,13.127559540122785,nan,33.38,315,1679.0,nan,0.44799999999999995,0.174,0.192,0.14785214785214787,0.3926073926073927,0.3176823176823177,0.14185814185814186,7.595898215,11.849601215,2
2113,faa0d1f,b,56f170e,43458.0,5021.0,29.191,643.0,39857.0,104196.0,31.448,0.9573079057565208,0.012330356692396951,0.008263962464053276,0.0010090308258917313,0.00356187881539781,0.0,0.017526865445739368,0.0,15.850999999999999,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.39799999999999996,0.077,0.203,0.073,0.32799999999999996,0.265,0.11599999999999999,0.08,nan,0.332,13.192295443560472,nan,20.04,289,2409.0,2709.0,0.51,0.24600000000000002,0.165,0.155,0.431,0.293,0.121,13.462561588,10.918091185,100
2114,8aded17,b,d897010,289971.0,22925.0,20.58,1071.0,76726.0,213878.0,34.830999999999996,0.7972173324979364,0.0975027597935376,0.05388310409642868,0.0007856709530487016,0.02933834571510975,0.00019890403874650675,0.01859752762279838,0.002476355282394009,5.599,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.514,0.07400000000000001,0.135,0.040999999999999995,0.285,0.193,0.094,0.08,0.187,0.25,11.583992080935385,1.5299999999999998,10.8,272,2510.0,1739.0,0.517,0.235,0.134,0.08308308308308307,0.3453453453453453,0.2792792792792793,0.29229229229229226,10.390083537,8.7506294026,573
2115,07b5261,b,9cfd721,11625.0,1626.0,27.969,574.0,29355.0,98836.0,30.826,0.6702312857498135,0.0045759761253419545,0.2901666252176076,0.005381745834369561,0.002367570256155185,0.0,0.027276796816712263,0.0,12.412,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.35,0.09300000000000001,0.278,0.085,0.23199999999999998,0.24600000000000002,0.107,0.08900000000000001,0.11699999999999999,0.258,9.993914874584727,nan,21.58,294,1730.0,2379.0,0.498,0.165,0.322,0.16866267465069862,0.33632734530938124,0.3193612774451098,0.17564870259481036,9.6170659206,21.594684385,37
2116,287cb7f,b,37520b7,107064.0,10302.0,22.241,656.0,45582.0,92134.0,32.098,0.9050985518905872,0.012761464199517295,0.05036202735317779,0.0022928399034593725,0.005882944489139178,0.0001005631536604988,0.023199919549477067,0.0003016894609814963,10.716,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.496,0.07400000000000001,0.166,0.038,0.337,0.23,0.11199999999999999,0.08,0.21600000000000003,0.258,11.700879609476571,1.37,11.06,310,1590.0,1779.0,0.505,0.21600000000000003,0.17300000000000001,0.10631895687061184,0.3570712136409228,0.3550651955867603,0.18154463390170514,10.199772921000001,10.734627619,602
2117,7fd03ab,b,92a2585,6605.0,753.0,20.734,593.0,47429.0,88020.0,23.607,0.9390699842319784,0.009649235895554213,0.027073395678173687,0.012138401578785566,0.004799825460892332,0.0,0.007269157154615865,0.0,5.718999999999999,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.547,0.039,0.175,0.081,0.312,0.174,0.11,0.069,0.222,0.37799999999999995,10.726442488605226,nan,26.29,259,3390.0,3399.0,0.512,0.221,0.23399999999999999,0.09190809190809192,0.3916083916083917,0.34765234765234765,0.16883116883116886,10.335917313,15.199878401,10
2118,31e4dcb,b,a8981de,25988.0,2322.0,23.59,612.0,30668.0,78357.0,39.106,0.6491976254116988,0.322451472104594,0.014235516713217404,0.0021022914977325284,0.0001001091189396442,0.0,0.011512548678059084,0.0004004364757585769,21.63,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.385,0.084,0.28800000000000003,0.086,0.368,0.257,0.138,0.11900000000000001,0.125,0.302,11.543133371271384,17.37,40.06,374,4529.0,2680.0,0.52,0.252,0.156,0.2330677290836653,0.3645418326693227,0.2729083665338646,0.1294820717131474,12.254571379000001,11.907743887,75
2119,8fc1943,b,f93b51e,6289.0,693.0,28.476,533.0,33033.0,88382.0,29.453000000000003,0.9471539057995506,0.0005964570451517982,0.018897747380559483,0.011342624808636695,0.0,0.0,0.01961349583474164,0.002395769131359723,16.093,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.413,0.08900000000000001,0.268,0.105,0.326,nan,0.12,0.109,nan,0.293,11.383835660453672,nan,51.57,362,6300.0,6360.0,0.511,0.24100000000000002,0.166,0.2155688622754491,0.313373253493014,0.3582834331337325,0.1127744510978044,12.411488582999999,10.979393747,4
2120,6a1a0ff,a,2af7250,46400.0,5890.0,29.046999999999997,609.0,45330.0,98784.0,31.052,0.8410751067570962,0.09141421753328308,0.03325797538306958,0.0009947249434815373,0.00843004270283848,0.0,0.02442602361215775,0.0004019090680733484,10.705,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.473,0.065,0.163,0.034,0.266,0.287,0.121,0.08900000000000001,0.228,0.264,12.180937531126007,3.3,12.59,231,1790.0,2229.0,0.521,0.22,0.201,0.0963855421686747,0.35341365461847385,0.3694779116465863,0.18072289156626506,11.418647563,11.505481385,212
2121,aba5c69,b,a972798,182358.0,28217.0,37.044000000000004,715.0,43045.0,114577.0,31.284000000000002,0.8467384041566522,0.08973502338615577,0.024313623807006867,0.0018748815733048774,0.010571140785655159,0.0008975496893480797,0.02466267090842001,0.0012067056934568627,12.296,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.508,0.054000000000000006,0.184,0.069,0.326,0.251,0.10800000000000001,0.09,0.14800000000000002,0.29600000000000004,14.354521897119891,3.27,9.9,266,1609.0,1040.0,0.514,0.221,0.147,0.10119047619047618,0.3432539682539682,0.3134920634920635,0.2420634920634921,12.282621246,10.671695541,1434
2122,a47cb3f,a,a8981de,22961.0,1598.0,14.562000000000001,741.0,44258.0,101802.0,32.573,0.8788295661080262,0.07970919899183629,0.022533061544177457,0.002590699589303825,0.00687840782431442,0.0,0.009459065942341872,0.0,14.212,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.377,0.075,0.256,0.081,0.34600000000000003,0.23399999999999999,0.111,0.099,nan,0.319,12.41555463966523,10.5,43.23,367,3850.0,2859.0,0.494,0.263,0.138,0.19940179461615154,0.4077766699900298,0.27218344965104685,0.12063808574277167,14.02728478,9.8362057905,0
2123,9bed243,a,f723d72,20588.0,2287.0,24.549,552.0,44928.0,88355.0,27.986,0.9454691823899372,0.010928301886792452,0.02178616352201258,0.002415094339622641,0.007617610062893081,0.0,0.011783647798742138,0.0,7.332999999999999,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.536,0.046,0.133,0.042,0.39899999999999997,0.21100000000000002,0.10400000000000001,0.07,0.221,0.278,11.540545867421422,nan,16.03,245,1859.0,2590.0,0.503,0.214,0.2,0.1038961038961039,0.3946053946053947,0.3156843156843157,0.18581418581418585,10.451587457999999,12.078485506,29
2124,ab02ae5,b,d725a95,140992.0,15938.0,27.219,638.0,41946.0,121846.0,28.743000000000002,0.8044477994417902,0.05731085926558666,0.10837413959216917,0.003873697593341213,0.010012018395097291,9.932557931644136e-05,0.014888904339534563,0.0009932557931644137,13.675999999999998,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.46399999999999997,0.065,0.264,0.099,0.289,0.235,0.10400000000000001,0.08,0.109,0.29,12.494994192473767,4.05,19.26,266,3780.0,2089.0,0.511,0.24,0.151,0.20119521912350602,0.3525896414342629,0.30079681274900394,0.14541832669322707,10.859792076,9.6024164091,727
2125,7db8d31,a,4a85da6,127517.0,13873.0,27.145,1049.0,72806.0,308592.0,30.346,0.9161757498774792,0.01459248072172269,0.028174789714251424,0.008321414640488882,0.017673004410749826,0.0,0.014562475620855544,0.0005000850144524571,5.506,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.551,0.055,0.107,0.047,0.228,0.14,0.07400000000000001,0.06,0.226,0.195,10.27007428613786,nan,9.58,207,1910.0,1059.0,0.52,0.18600000000000003,0.172,0.06539235412474849,0.2323943661971831,0.2605633802816901,0.4416498993963783,6.8692352436,9.7657100122,250
2126,6865fe3,b,37520b7,75384.0,6577.0,22.706,665.0,46008.0,118302.0,29.893,0.8188311947078983,0.034629791982147134,0.10888060891049653,0.006395951223400016,0.005768311150075715,9.962540846417471e-05,0.02469713875826891,0.0006973778592492231,13.455,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.466,0.08,0.195,0.052000000000000005,0.318,0.198,0.113,0.07,0.198,0.297,12.714876221427698,1.42,15.57,277,3050.0,1730.0,0.504,0.251,0.14800000000000002,0.13713713713713713,0.3383383383383383,0.3293293293293293,0.1951951951951952,12.170897470999998,9.0883120852,217
2127,46a99bd,a,f723d72,35050.0,3952.0,25.366999999999997,577.0,43311.0,85871.0,25.979,0.9095855078888508,0.030205331775041814,0.033399157716565576,0.0002015032139762629,0.0050980313135994505,0.0,0.02011002075483104,0.0014004473371350273,11.292,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.524,0.055,0.12300000000000001,0.039,0.363,0.207,0.10099999999999999,0.08,0.261,0.271,10.356086925997078,nan,19.11,316,2540.0,1419.0,0.494,0.215,0.182,0.08466135458167331,0.4173306772908366,0.3436254980079681,0.15438247011952191,11.554278070999999,12.009619079,75
2128,5841e19,a,a8981de,25497.0,4352.0,48.056999999999995,566.0,28851.0,61541.0,30.92,0.2226802891796618,0.7607894684431697,0.002967477246021788,0.00119495728027723,0.005676047081316842,0.0,0.006691760769552488,0.0,29.414,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.386,0.1,0.261,0.062,0.43799999999999994,0.231,0.161,0.18,0.122,0.397,12.134535818942226,33.7,25.94,409,2280.0,1420.0,0.54,0.284,0.13,0.22937625754527166,0.2766599597585513,0.3179074446680081,0.17605633802816897,16.364556962,12.030379747000001,170
2129,aea223f,b,a972798,114092.0,14395.0,29.099,755.0,51698.0,128569.0,27.962,0.8454815695600476,0.06964922711058265,0.05034680935394373,0.0009017043202536664,0.008600871977804202,0.00019817677368212452,0.02392984542211653,0.0008917954815695602,7.551,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.507,0.054000000000000006,0.192,0.08199999999999999,0.315,0.257,0.102,0.08,0.156,0.314,13.759819724982492,2.3,10.1,310,2980.0,2060.0,0.515,0.237,0.13699999999999998,0.129,0.342,0.32799999999999996,0.201,13.061238879000001,9.8796550493,834
2130,bf9e47b,a,a8981de,20301.0,2593.0,30.453000000000003,662.0,31668.0,80130.0,40.010999999999996,0.3939651381281734,0.5834266181585576,0.011833846399872066,0.0009994802702594653,0.005946907608043817,0.0,0.0038280094350937525,0.0,22.214000000000002,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.402,0.095,0.259,0.078,0.389,0.252,0.14400000000000002,0.131,0.054000000000000006,0.379,12.386296416907992,nan,14.45,368,6799.0,2259.0,0.532,0.24600000000000002,0.157,0.21378621378621376,0.3296703296703297,0.2787212787212787,0.1778221778221778,9.9101118,10.756704265,69
2131,6361dbd,b,37520b7,59306.0,3876.0,17.887,761.0,55063.0,134363.0,29.287,0.9492333462182708,0.004777338368370452,0.025056247707967848,0.002378757693794416,0.004807072839542882,0.0,0.012865114527271466,0.0008821226447820957,6.86,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.5,0.055,0.155,0.043,0.368,0.209,0.09699999999999999,0.06,0.17600000000000002,0.251,12.320456726794687,nan,17.76,255,3719.0,2549.0,0.498,0.235,0.158,0.08630952380952381,0.36607142857142855,0.3551587301587301,0.19246031746031747,10.403911601,8.0562757037,216
2132,c904f29,b,a972798,35926.0,3668.0,26.862,651.0,45183.0,85746.0,26.397,0.8981006543629175,0.050247502564664405,0.026592830891507227,0.01054749360078882,0.0033066741033634453,0.0005975917054271287,0.010607252771331534,0.0,10.38,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.43799999999999994,0.066,0.214,0.084,0.32899999999999996,0.31,0.115,0.08,0.196,0.295,13.56642550373542,nan,25.42,306,5700.0,6100.0,0.46399999999999997,0.22399999999999998,0.147,0.15300000000000002,0.4290000000000001,0.30000000000000004,0.118,11.139436932,9.3659942363,192
2133,9e5f38f,b,3c7c507,393561.0,37687.0,23.425,932.0,76544.0,249125.0,27.309,0.8967197174154627,0.01373233846642324,0.04472932211462136,0.0013791871725670742,0.02927051913002064,0.00019844419749166534,0.013375138910938243,0.000595332592474996,3.572,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.564,0.044000000000000004,0.073,0.028999999999999998,0.247,0.161,0.07400000000000001,0.06,0.242,0.184,12.235361761918163,-0.11,6.63,194,1209.0,729.0,0.512,0.23,0.154,0.043086172344689366,0.24348697394789576,0.30260521042084165,0.4108216432865731,9.781592567899999,8.2919327829,327
2134,daf8a59,b,8af7339,2114.0,262.0,32.667,550.0,32723.0,83473.0,23.627,0.947790080115222,0.0,0.0213440553705204,0.0065912523379442105,0.0,0.0,0.02377451715826007,0.0005000950180534302,15.349,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.373,0.05,0.306,0.162,0.243,0.256,0.08199999999999999,nan,0.221,0.304,11.06767256781513,nan,nan,243,nan,nan,0.507,0.244,0.22,0.22831505483549355,0.3639082751744766,0.2273180458624128,0.18045862412761715,11.3582584,11.831519167,0
2135,e66e501,b,2af7250,520665.0,43305.0,26.621,1011.0,70695.0,211146.0,30.97,0.5839899874843555,0.05296620775969962,0.30988735919899874,0.0013016270337922404,0.03652565707133917,0.00010012515644555694,0.013617021276595745,0.0016120150187734668,8.323,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.507,0.068,0.20199999999999999,0.045,0.26899999999999996,0.14400000000000002,0.08,0.07,0.203,0.228,12.914192036923714,1.5499999999999998,7.050000000000002,206,1809.0,2290.0,0.504,0.28,0.106,0.1728271728271728,0.2367632367632367,0.2747252747252747,0.31568431568431565,12.86770657,5.6026036301,1161
